avatarThumbnail,cid,createTime,createTimeISO,diggCount,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&nonce=14955&refresh_token=f5bc76f5ff8a76a2e0a4a4216d7f8944&x-expires=1739354400&x-signature=mMHnM4CxZpUd59CkBDq5wV6Z31g%3D&shp=30310797&shcp=-,7.44E+18,1733074285,2024-12-01T17:31:25.000Z,0,,0,https://www.tiktok.com/@manysidesofp/video/7436737543997017351?_r=1&_t=8rN2QN5hfJx,😏,7.41E+18,briyan2820,https://www.tiktok.com/@manysidesofp/video/7436737543997017351
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6361cf07862d17ff6dd7fcdd0ba5c4ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=21419&refresh_token=edcb5bc8f28fe927028164652a1417e5&x-expires=1739354400&x-signature=e1ZwIx7g30Kgu0x5XT0yE9kTRes%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1733204841,2024-12-03T05:47:21.000Z,0,,0,https://www.tiktok.com/@manysidesofp/video/7436737543997017351?_r=1&_t=8rN2QN5hfJx,kaya caca sama awi,7.38E+18,flowerssukasuka,https://www.tiktok.com/@manysidesofp/video/7436737543997017351
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f80901686d0d2a304267094402bb3e8a~c5_100x100.jpg?lk3s=30310797&nonce=54184&refresh_token=79418ac5020ea8216ffbd4505a037166&x-expires=1739354400&x-signature=TO8miOd%2BfgEBHYFLQBH4ije99XI%3D&shp=30310797&shcp=-,7.44E+18,1733132697,2024-12-02T09:44:57.000Z,2,,0,https://www.tiktok.com/@manysidesofp/video/7436737543997017351?_r=1&_t=8rN2QN5hfJx,salah bikinnya woyyy😁,7.38E+18,han1233573,https://www.tiktok.com/@manysidesofp/video/7436737543997017351
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e301030a232ddb10c9ebc94b69157e2d~c5_100x100.jpg?lk3s=30310797&nonce=3216&refresh_token=be5761fa0f785d7d314f7c317149fbbd&x-expires=1739354400&x-signature=MwmUAq08LOU5GoijoyovZJ3qzZE%3D&shp=30310797&shcp=-,7.44E+18,1733189352,2024-12-03T01:29:12.000Z,0,,0,https://www.tiktok.com/@manysidesofp/video/7436737543997017351?_r=1&_t=8rN2QN5hfJx,(777,7.18E+18,andreasavelino5,https://www.tiktok.com/@manysidesofp/video/7436737543997017351
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7378490554955464710~c5_100x100.jpg?lk3s=30310797&nonce=92509&refresh_token=5e89abed627ede16a6907b0135199733&x-expires=1739354400&x-signature=9x5%2BK7KVAWQhdZYH0%2BcyPec2aW8%3D&shp=30310797&shcp=-,7.44E+18,1732370187,2024-11-23T13:56:27.000Z,0,,0,https://www.tiktok.com/@manysidesofp/video/7436737543997017351?_r=1&_t=8rN2QN5hfJx,42,7.35E+18,siti.erisa,https://www.tiktok.com/@manysidesofp/video/7436737543997017351
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6b307415c02dfce86cdb9ee52c6b21b8.jpg?lk3s=30310797&nonce=60861&refresh_token=acd08d268ff9a2159ee452637da1958f&x-expires=1739354400&x-signature=QdM1vjTfOom%2B7S20qIbbGE5Rr9I%3D&shp=30310797&shcp=-,7.44E+18,1733310437,2024-12-04T11:07:17.000Z,0,,0,https://www.tiktok.com/@manysidesofp/video/7436737543997017351?_r=1&_t=8rN2QN5hfJx,matca itu enak,7.33E+18,pecintakori1,https://www.tiktok.com/@manysidesofp/video/7436737543997017351
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7349024987518992389~c5_100x100.jpg?lk3s=30310797&nonce=93973&refresh_token=8f722f7f142a307fb57a71e57a9981ed&x-expires=1739354400&x-signature=c6G3Rn0t0yquWiJT0x63E6H0glY%3D&shp=30310797&shcp=-,7.44E+18,1732671220,2024-11-27T01:33:40.000Z,2,,0,https://www.tiktok.com/@adliyy_/video/7441184232103251217,<quotes udh klu,7.22E+18,a.gbrn,https://www.tiktok.com/@adliyy_/video/7441184232103251217
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7079259411562102810~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=28454&refresh_token=75bce25d7da69138dec004256a56979a&x-expires=1739354400&x-signature=rwIugeFJLZEluZVY%2BmT5z1v4gtI%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732268233,2024-11-22T09:37:13.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,😁😁😁,7.01E+18,wisnuyuda17,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/35e2dd92058f368411ae282498e4ea80.jpg?lk3s=30310797&nonce=45522&refresh_token=fb1b7b0ed226622d69c9ac0deaefb46c&x-expires=1739354400&x-signature=IFN9W%2B22SYTOrZ1vxoDw8pCfnEI%3D&shp=30310797&shcp=-,7.45E+18,1734888712,2024-12-22T17:31:52.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,😁,6.98E+18,ibuknyaega,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/2e69d4a00a5bad1083dd6ac8576faab4~c5_100x100.jpg?lk3s=30310797&nonce=20366&refresh_token=a8ab6c93baab80a149fc32537d3a491f&x-expires=1739354400&x-signature=qDdSgu5o4iCcCeNfePl%2B5Qg7ch8%3D&shp=30310797&shcp=-,7.46E+18,1737034357,2025-01-16T13:32:37.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,🥰,6.94E+18,erikahenrida92,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/96c66aee1685b56da891e0411e8f3af1~c5_100x100.jpg?lk3s=30310797&nonce=17709&refresh_token=93097789c9063b1258c2f62a16d37488&x-expires=1739354400&x-signature=FXkCgCcaJVneoVrSxz2YQwOKPDc%3D&shp=30310797&shcp=-,7.44E+18,1731932200,2024-11-18T12:16:40.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,🥰🥰🥰,6.68E+18,22_22rozyrmbf,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91d8e78b0c4b75dac510dbe3802612c7~c5_100x100.jpg?lk3s=30310797&nonce=84240&refresh_token=6f0e873e20bb8e59269e56eda4220890&x-expires=1739354400&x-signature=ZuoSUjDyvFIR423o1E035WJH%2B7I%3D&shp=30310797&shcp=-,7.45E+18,1734548543,2024-12-18T19:02:23.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,😂,7.05E+18,bimamode,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9d8513bf310a21004108df6eacb49144.jpg?lk3s=30310797&nonce=8716&refresh_token=e508b3b9217c1b6a2cd77fe6c382ecb7&x-expires=1739354400&x-signature=00S%2BHZgJJ5fKhtygFc5OmZL%2FZYE%3D&shp=30310797&shcp=-,7.45E+18,1734924785,2024-12-23T03:33:05.000Z,0,,0,https://www.tiktok.com/@tituschrst/video/7447816611639102726?lang=en,anak papa minum susu dulu,7.17E+18,riskyrhomodhon,https://www.tiktok.com/@tituschrst/video/7447816611639102726
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/87a61c089e4406d61a7f6b84a87e297f~c5_100x100.jpg?lk3s=30310797&nonce=38450&refresh_token=e95983fbc4eb4ffb9eaa8e7786d15703&x-expires=1739354400&x-signature=WUFp0t699dqc9maYAFbb5lWTa50%3D&shp=30310797&shcp=-,7.44E+18,1733192901,2024-12-03T02:28:21.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,mirip suara kak pinat,7.40E+18,kirr_514,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c82ebeb0b1fabdb554dae63992592420.jpg?lk3s=30310797&nonce=31397&refresh_token=7dab8d35a302ec175a3da6c3abdb680a&x-expires=1739354400&x-signature=WE19xQ1k%2BpCUiAEyFEemtju6RgU%3D&shp=30310797&shcp=-,7.44E+18,1733187359,2024-12-03T00:55:59.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,kaa spill krim nya kak,7.32E+18,matchaaw_66,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9649866d6e77dd867e85387b1408bd02~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=55650&refresh_token=17192fff3369ac251577a0be4268e570&x-expires=1739354400&x-signature=RPLEk5gEuObBb2N%2Fn35xaWHkNKA%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1733217931,2024-12-03T09:25:31.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,anak nya ko ka di kasih minum juga,6.99E+18,denzz.123..1,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ec87e0fbb50225b19a79a6d748c1d7a9~c5_100x100.jpg?lk3s=30310797&nonce=6490&refresh_token=ae8a347beec747100c04c43b94456d00&x-expires=1739354400&x-signature=0cxf1zBt3RNqCnNsddxOgznN8lg%3D&shp=30310797&shcp=-,7.44E+18,1733392323,2024-12-05T09:52:03.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,aku punya cheese cream yang sama persis aku mau coba tapu cheese cream nya udh berjamur😭,6.97E+18,ryyy_269,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/958de66fc13f64844148e5edf6d215e2.jpg?lk3s=30310797&nonce=52791&refresh_token=b1d1af0c6f4f382eba1507d3da745c72&x-expires=1739354400&x-signature=ubMEeq%2FRsnVbdeyyJ6LdQ8XqUmg%3D&shp=30310797&shcp=-,7.44E+18,1733199792,2024-12-03T04:23:12.000Z,1,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,👶:seriusan gw gak di kasi,7.19E+18,manda_jp4,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/84864b1b84ae644bdaa4b309df147f08~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=47272&refresh_token=b240f824e790916d37df868830845864&x-expires=1739354400&x-signature=7iR3%2BoUtck0nnIw07Z%2Bl%2FqVURi4%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732838638,2024-11-29T00:03:58.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,kak aku like jadi 9.501 😏 awalnya 9.500,7.39E+18,capekk_well,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/88ad963c4ad5d6029745af5082fb8ab1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=20908&refresh_token=08e1cf28cc62c03335e5880587ff7fd3&x-expires=1739354400&x-signature=0xZPgseQJC961y%2FIALo2AxyUk7I%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.45E+18,1733645182,2024-12-08T08:06:22.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,aku aja gk bisa jajan ya karena aku selalu ber 3 di rumah gk punya ayah,7.32E+18,alien._033,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5b5e7f75a1a5d3511481e845eedc3450~c5_100x100.jpg?lk3s=30310797&nonce=4509&refresh_token=3f97f54d3729bde362170a9f0c0b6de1&x-expires=1739354400&x-signature=TrRR76h0jY0QRr%2Fc%2BBA5QIhfE2U%3D&shp=30310797&shcp=-,7.45E+18,1733647734,2024-12-08T08:48:54.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,CHES krim nya aja di Alfamart 31,7.14E+18,fensiqmalhuda,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/fad756e60d1b37eb83b7a44343d5cc80.jpg?lk3s=30310797&nonce=4992&refresh_token=cf4683f470c892ee517620349156d040&x-expires=1739354400&x-signature=jmrFhgj3NKzSeNEqDDBc4L1WI8Y%3D&shp=30310797&shcp=-,7.45E+18,1733495795,2024-12-06T14:36:35.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,upin bilek:gw mau juga😒,7.30E+18,c539569,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/563e2580a620c07c5ee8b7134fca8ab6.jpg?lk3s=30310797&nonce=93800&refresh_token=f2b62452bac93f1c89d5ac6a9bcfb4f0&x-expires=1739354400&x-signature=%2BfR6Pg%2FOl7u0W5sQL8ou39MR8Yw%3D&shp=30310797&shcp=-,7.45E+18,1733480461,2024-12-06T10:21:01.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,siapapun mampir pnyaku plss,7.21E+18,diyahhkuu,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/de7dd6e5df81fd3d9d179fe0f5ffccc4.jpg?lk3s=30310797&nonce=23300&refresh_token=6e16e935f9b1bb2443007a9b65393c6e&x-expires=1739354400&x-signature=CqpXR2fPP3QzClL6dsU0As8fQ0U%3D&shp=30310797&shcp=-,7.45E+18,1733438507,2024-12-05T22:41:47.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,pingin😳🥰,7.19E+18,anandita.04,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/91c19a3e07b4baaa04a92c8fca510f05.jpg?lk3s=30310797&nonce=42478&refresh_token=715de092f4d56d398969b30eb147d152&x-expires=1739354400&x-signature=7QkxIpBjziBUfl2q7B73I86rgKM%3D&shp=30310797&shcp=-,7.44E+18,1733231398,2024-12-03T13:09:58.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,Kak sekali sekali coba jadi opah atau kak ros 😭😭,7.22E+18,auliaandini359,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/064dc9275b619890fb721f2bbce284b5.jpg?lk3s=30310797&nonce=64638&refresh_token=f2bd338ac84617268c0e854ecb33041a&x-expires=1739354400&x-signature=dxeOmKm4nJ%2Bv8pGkk6DPU%2FIOh%2FQ%3D&shp=30310797&shcp=-,7.44E+18,1732875717,2024-11-29T10:21:57.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,eh,7.40E+18,baby_lavina,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d09c6b40e6268bf9bac1ee41fdd94a5e.jpg?lk3s=30310797&nonce=95630&refresh_token=e8e44cd7ab2a8f979fba363bd5ba1b9b&x-expires=1739354400&x-signature=vbmi6GXxF%2B1Wq3X1NL%2F8HMaavGY%3D&shp=30310797&shcp=-,7.44E+18,1733179683,2024-12-02T22:48:03.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,👶: aku juga mauuu,7.09E+18,thif427,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d74f70f9fa52f3a0e7e9cfc95cc91f6b.jpg?lk3s=30310797&nonce=51729&refresh_token=b8a01a9866887767bccd1512ee8c52a9&x-expires=1739354400&x-signature=nXaHFk23DjY1CPUlEIZ7XwUe%2F5I%3D&shp=30310797&shcp=-,7.44E+18,1732875074,2024-11-29T10:11:14.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,@sebastiantedy_,7.32E+18,batu_krikil62,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2c9fbe19f70db1e7a4bf239398e1096a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=87141&refresh_token=096c18ebf05d09f27d31a76a110c6221&x-expires=1739354400&x-signature=Xjq01SE4uy%2BW6f4Gxk7v60eh8mk%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.45E+18,1733500916,2024-12-06T16:01:56.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,@dipawsie._,6.89E+18,gorgeousbaeby,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/1e04ea69e3d6baa8dddf6429e739607d~c5_100x100.jpg?lk3s=30310797&nonce=66782&refresh_token=e3fbcbafde4708ef4693f9acb90f1ed9&x-expires=1739354400&x-signature=QJFLMjLtBFJSWN3J7M46Mx2grl8%3D&shp=30310797&shcp=-,7.45E+18,1733606840,2024-12-07T21:27:20.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,🥺,6.81E+18,mhhaarr,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/fb6e047c1fda8da52099aeba5dfb6991.jpg?lk3s=30310797&nonce=67937&refresh_token=8317fe74eaee8938e40663c417d5af1a&x-expires=1739354400&x-signature=7VfSw8qBhwdSxRNiHM%2B50h%2BXKmc%3D&shp=30310797&shcp=-,7.44E+18,1731414741,2024-11-12T12:32:21.000Z,42,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,dede kasihan nggak di kasih kak,7.34E+18,yuliani50116,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/41b6ff598a479852c2a8e4f92488e4ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=10027&refresh_token=02f81d9289377d1b27a4a2f9233e5f66&x-expires=1739354400&x-signature=KxcBoctPUPmMrr1hwYPRDgDHOXk%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1732492417,2024-11-24T23:53:37.000Z,2,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,6.91E+18,user6725367981freya,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7334546501441912840.jpg?lk3s=30310797&nonce=79665&refresh_token=fc46be2da3f8651590de5c1d46d2a49f&x-expires=1739354400&x-signature=H5Ptbvb0ucY6jufZlFP5hNHYBaE%3D&shp=30310797&shcp=-,7.44E+18,1733390533,2024-12-05T09:22:13.000Z,1,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,la udah susu ditambah cream yang notabene rasa nya kek susu..😂 matcha mya makin ilang ges..menurutku cimory matcha itu dominan susu nya yng berasa.dikit banget matcha nya,6.96E+18,savira_0305,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/a3842afb374efee40c00e0139f3ab340~c5_100x100.jpg?lk3s=30310797&nonce=71556&refresh_token=9fe364ea46d6eea9df5777b757f1325a&x-expires=1739354400&x-signature=8Naa8yFWueRX4MI%2FTP%2F4weUuYHE%3D&shp=30310797&shcp=-,7.45E+18,1733548220,2024-12-07T05:10:20.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,😅😅😅,7.23E+18,wirat040819,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0d29ae65e72b051f134a671b013eeab1.jpg?lk3s=30310797&nonce=75087&refresh_token=0fe65a521780d4c59ea83954ec93c435&x-expires=1739354400&x-signature=gItuaivdr22lu1AbAwaKAxMP9bI%3D&shp=30310797&shcp=-,7.44E+18,1733210111,2024-12-03T07:15:11.000Z,0,,2,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,@__lilahh78 jual bgini ajjaa,7.34E+18,nrrwlndrii_,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/084a277e8af91d32359eb69c197a738d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&nonce=81122&refresh_token=2577ea70f4095da36a4c02edf065bf95&x-expires=1739354400&x-signature=hDUoXfQCjl5qp0fFdY%2FsM%2B1aTsY%3D&idc=useast5&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1733206702,2024-12-03T06:18:22.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,@ptrecya🤟🏿😛 nih nih,7.42E+18,vinaa4dumps,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/932fa969814583737b3698da37d8571e.jpg?lk3s=30310797&nonce=94920&refresh_token=b41b56fdf841b84d679c7907f788eb75&x-expires=1739354400&x-signature=h4ZPJrEIV5ho8Qec5FjuyhlPvuQ%3D&shp=30310797&shcp=-,7.47E+18,1739072654,2025-02-09T03:44:14.000Z,0,,0,https://www.tiktok.com/@baadiilll/video/7436367902304898311?lang=en,😻,7.44E+18,arin_gf_wihajoon,https://www.tiktok.com/@baadiilll/video/7436367902304898311
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c7ce2360f5367416db9d4b0ca4e55c4d.jpg?lk3s=30310797&nonce=44480&refresh_token=d5a9cfffca7d57df3f38eef8fcc5ca3c&x-expires=1739354400&x-signature=gzuKOmR0Arc7pfeuG04r2W%2Fpsk4%3D&shp=30310797&shcp=-,7.44E+18,1733164756,2024-12-02T18:39:16.000Z,1,7.44E+18,,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616,iyoo kwn smo sklh wak ma tpi beda jurusan,7.05E+18,pitoww6,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d8cecbee2f1d67df0b38f0fd16eea11b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&nonce=60001&refresh_token=a08b4db3215acbc6833e9a6ab220cbd9&x-expires=1739354400&x-signature=TeeIemukiU6NqDYzyd6p4BDulng%3D&idc=no1a&ps=13740610&shcp=ff37627b&shp=30310797&t=4d5b0474,7.44E+18,1733380409,2024-12-05T06:33:29.000Z,0,7.44E+18,,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616,Sijunjung dima nyo bg,7.01E+18,bybyyou3,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/24b3e9fcb34cfd250e73131c89e7f355.jpg?lk3s=30310797&nonce=88464&refresh_token=d24b5fc2035105b1c90fedbad71b7457&x-expires=1739354400&x-signature=cVOAwqH0PW9NDTzxDnq%2FmG3YFTE%3D&shp=30310797&shcp=-,7.45E+18,1734501234,2024-12-18T05:53:54.000Z,0,7.44E+18,,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616,sijujung dah alek tu dkek tanjuang lolo,6.98E+18,muhammadfadhill04,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9c65cd82e7b0962365b72c8902782b50.jpg?lk3s=30310797&nonce=87192&refresh_token=319fd376a27fb0ea9a5be4e9e3be234d&x-expires=1739354400&x-signature=ZD2ppcMBLcQb2Qtu4WwkRiKCIYI%3D&shp=30310797&shcp=-,7.44E+18,1732954355,2024-11-30T08:12:35.000Z,0,7.44E+18,,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616,sijunjung jg kak?,6.83E+18,kyy_zeus14,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/119cc98f3276bc2ef00c26033d46428a.jpg?lk3s=30310797&nonce=34314&refresh_token=e8547c9a47bb7cbbb09c1f40ea498a0a&x-expires=1739354400&x-signature=A%2FVIb6VzaS%2BIDXagT9YpR4Nr64U%3D&shp=30310797&shcp=-,7.44E+18,1731493549,2024-11-13T10:25:49.000Z,2,,1,https://www.tiktok.com/@syaharanieptr/video/7436625986604633351,HAMIL LAGI!!!??,7.28E+18,kxzzyy_hxyyzz,https://www.tiktok.com/@syaharanieptr/video/7436625986604633351
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/25953f034bd77f5ee085ad53ea478d1e~c5_100x100.jpg?lk3s=30310797&nonce=25271&refresh_token=03e52270dddf8958d75b8da262417426&x-expires=1739354400&x-signature=xPZx9FGkF%2Fhu064zFu79Ul3beM8%3D&shp=30310797&shcp=-,7.44E+18,1731494905,2024-11-13T10:48:25.000Z,3,7.44E+18,,https://www.tiktok.com/@syaharanieptr/video/7436625986604633351,NGGA INI KEMARIN😭,6.52E+18,syaharanieptr,https://www.tiktok.com/@syaharanieptr/video/7436625986604633351
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ae1ef0882498bfdbe68d7f0049cf8099~c5_100x100.jpg?lk3s=30310797&nonce=89131&refresh_token=ee8a2de27bd6dc864e1215d3c734a76a&x-expires=1739354400&x-signature=xQvK8SRmYnz%2F%2FtdI7B52U9a8aec%3D&shp=30310797&shcp=-,7.45E+18,1733807835,2024-12-10T05:17:15.000Z,0,,0,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616,bunda jakarta nya adegan potong jajan ga ada 😁😁😁😁,7.13E+18,mustika_ayrani26,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616
https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6dfc570b8b00f4eabc4f3b358470ef7d.jpg?lk3s=30310797&nonce=65369&refresh_token=43eeee9aaac978b9380f33ed71ced0e4&x-expires=1739354400&x-signature=1CLhwZ2G%2BwCgkuurRg8RZP5Jwzs%3D&shp=30310797&shcp=-,7.45E+18,1735531487,2024-12-30T04:04:47.000Z,0,,0,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616,🖤,7.36E+18,zeraroti,https://www.tiktok.com/@alex_chaniago/video/7442676188264418616
